"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","OTU_RA","AA_Arch_Bac","AA_Arch_Bac_roundof","TAX"
"91","Otu00434","LC-9m-E1",1,9,73000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",4.38923758943072e-05,3.20414344028442,3,"Nanoarchaeaeota|Woesearchaeia_ge"
"92","Otu00473","LC-13m-E1",1,13,95333.33333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.98623166716552e-05,5.70687418916492,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"93","Otu00519","LC-19m-E1",1,19,397000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.80753818456356e-05,23.0559265927173,23,"Nanoarchaeaeota|Woesearchaeia_ge"
"94","Otu00519","Cadagno15m-E2",1,15,905000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.12085210979107e-05,46.3437115936092,46,"Nanoarchaeaeota|Woesearchaeia_ge"
"95","Otu00519","LC-13m-E1",1,13,95333.33333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.98623166716552e-05,5.70687418916492,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"96","Otu00625","LC-17m-E1",1,17,434666.6667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.87302519527809e-05,25.5280828507664,26,"Nanoarchaeaeota|Woesearchaeia_ge"
"97","Otu00625","LC-19m-E1",1,19,397000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.80753818456356e-05,23.0559265927173,23,"Nanoarchaeaeota|Woesearchaeia_ge"
"98","Otu00627","LC-15point5m-E1",1,15.5,585000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000142755174875089,83.5117773019272,84,"Nanoarchaeaeota|Woesearchaeia_ge"
"99","Otu00627","LC-13m-E1",1,13,95333.33333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",5.98623166716552e-05,5.70687418916492,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"100","Otu00639","LC-9m-E1",1,9,73000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",4.38923758943072e-05,3.20414344028442,3,"Nanoarchaeaeota|Woesearchaeia_ge"
