OTU,Sample,OTU Count,Depth,Average cells/ml,Kingdom,Phylum,Class,Order,Family,Genus,OTU Relative Abundance,Absolute Abundance,Absolute Abundance round off,Phylum|Genus
Otu00033,LC-3m-E1,7,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.0002314432138,22.14140078,22,Cyanobacteria|Chloroplast_ge
Otu00214,LC-3m-E1,7,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,unclassified,0.0002314432138,22.14140078,22,Bacteroidetes|unclassified
Otu00251,LC-3m-E1,6,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_unclassified,Sphingobacteriales_unclassified,0.0001983798975,18.97834353,19,Bacteroidetes|Sphingobacteriales_unclassified
Otu00299,LC-3m-E1,6,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.0001983798975,18.97834353,19,Cyanobacteria|Chloroplast_ge
Otu00461,LC-3m-E1,6,3,95666.66667,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-C,0.0001983798975,18.97834353,19,Actinobacteria|acIV-C
Otu00001,LC-3m-E1,5,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,0.0001653165813,15.81528627,16,Proteobacteria|Chromatium
Otu00080,LC-3m-E1,5,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17_ge,0.0001653165813,15.81528627,16,Bacteroidetes|env.OPS_17_ge
Otu00086,LC-3m-E1,5,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Thiovirga,0.0001653165813,15.81528627,16,Proteobacteria|Thiovirga
Otu00142,LC-3m-E1,5,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0.0001653165813,15.81528627,16,Proteobacteria|Caulobacter
Otu00369,LC-3m-E1,5,3,95666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales_unclassified,Myxococcales_unclassified,0.0001653165813,15.81528627,16,Proteobacteria|Myxococcales_unclassified
Otu00440,LC-3m-E1,5,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.0001653165813,15.81528627,16,Cyanobacteria|Chloroplast_ge
