"","Pressure_CTD2_29","Temperature_CTD2_29","Conductivity_CTD2_29","Oxygen_mg_L_CTD2_29","PAR_CTD2_29","Phycocyanin_CTD2_29","Depth_m_CTD2_29"
"1805",2.941,15.6564,0.1351,11.86,149.7021,2.64,4.831
"1806",2.954,15.655,0.1351,11.85,149.04781,2.64,4.844
"1807",2.967,15.653,0.1351,11.85,146.45061,2.64,4.857
"1808",2.981,15.6508,0.1352,11.85,144.96289,2.64,4.871
"1809",2.988,15.6459,0.1352,11.84,146.08942,2.64,4.878
"1810",3.002,15.6406,0.1352,11.84,147.29068,3.05,4.892
"1811",3.009,15.6354,0.1351,11.84,146.72668,3.05,4.899
"1812",3.022,15.631,0.135,11.84,146.27371,3.05,4.912
"1813",3.029,15.6257,0.135,11.83,147.18854,2.9,4.919
"1814",3.036,15.6226,0.135,11.83,147.38689,2.9,4.926
"1815",3.042,15.6197,0.1349,11.83,148.15517,2.9,4.932
"1816",3.047,15.617,0.1348,11.82,148.11891,2.76,4.937
"1817",3.062,15.6147,0.1349,11.82,148.25436,2.76,4.952
"1818",3.066,15.6112,0.135,11.82,149.08482,2.76,4.956
"1819",3.078,15.6077,0.135,11.81,148.1611,2.89,4.968
"1820",3.091,15.6034,0.1349,11.81,146.79774,2.89,4.981
"1821",3.097,15.5979,0.1347,11.81,145.89696,2.89,4.987
"1822",3.113,15.5927,0.1346,11.81,143.9548,2.83,5.003
"1823",3.13,15.5882,0.1345,11.8,144.19461,2.83,5.02
"1824",3.138,15.5833,0.1344,11.8,145.09538,2.83,5.028
"1825",3.149,15.5774,0.1343,11.8,145.54762,2.66,5.039
"1826",3.156,15.5726,0.1342,11.8,145.03024,2.66,5.046
"1827",3.168,15.5682,0.1341,11.79,145.26636,2.66,5.058
"1828",3.181,15.5641,0.1341,11.79,145.39662,2.48,5.071
"1829",3.184,15.5607,0.1341,11.79,145.51135,2.48,5.074
"1830",3.191,15.557,0.1341,11.79,146.54089,3.15,5.081
"1831",3.202,15.5539,0.1341,11.78,145.61052,3.15,5.092
"1832",3.205,15.5506,0.1341,11.78,143.82379,3.15,5.095
"1833",3.216,15.5473,0.1341,11.78,143.80603,2.97,5.106
"1834",3.226,15.544,0.134,11.78,145.45732,2.97,5.116
"1835",3.238,15.5399,0.1341,11.77,145.81186,2.97,5.128
"1836",3.25,15.535,0.1341,11.77,145.15756,3.23,5.14
"1837",3.261,15.5306,0.1341,11.77,144.64685,3.23,5.151
"1838",3.28,15.5258,0.1341,11.77,145.02063,3.23,5.17
"1839",3.294,15.5205,0.1341,11.77,145.42697,2.79,5.184
"1840",3.311,15.5159,0.1341,11.77,146.87619,2.79,5.201
"1841",3.321,15.5107,0.1341,11.76,146.07166,2.79,5.211
"1842",3.332,15.5059,0.1342,11.77,143.27461,2.91,5.222
"1843",3.34,15.5019,0.1342,11.76,142.15549,2.91,5.23
"1844",3.354,15.4977,0.1344,11.76,143.22354,2.91,5.244
"1845",3.362,15.494,0.1344,11.76,145.15089,3.23,5.252
"1846",3.367,15.491,0.1345,11.76,146.58975,3.23,5.257
"1847",3.377,15.4884,0.1345,11.75,144.87407,3.23,5.267
"1848",3.383,15.4857,0.1346,11.75,142.77278,2.67,5.273
"1849",3.396,15.4839,0.1347,11.75,141.60556,2.67,5.286
"1850",3.409,15.4803,0.1347,11.75,142.96965,3.05,5.299
"1851",3.423,15.4778,0.1347,11.74,144.47217,3.05,5.313
"1852",3.439,15.4741,0.1348,11.74,143.33751,3.05,5.329
"1853",3.449,15.4693,0.1349,11.74,141.80835,2.43,5.339
"1854",3.466,15.4641,0.1349,11.74,140.57822,2.43,5.356
"1855",3.477,15.4586,0.1349,11.74,139.6597,2.43,5.367
"1856",3.491,15.4517,0.135,11.75,139.68707,2.85,5.381
"1857",3.502,15.4456,0.135,11.75,140.82617,2.85,5.392
"1858",3.512,15.4397,0.135,11.74,141.05562,2.85,5.402
"1859",3.528,15.4327,0.1351,11.75,140.06529,2.77,5.418
"1860",3.539,15.4265,0.1351,11.75,139.94391,2.77,5.429
"1861",3.546,15.4212,0.1351,11.75,139.75146,2.77,5.436
"1862",3.556,15.4158,0.135,11.75,140.44647,2.67,5.446
"1863",3.568,15.4114,0.1349,11.75,139.96167,2.67,5.458
"1864",3.577,15.4071,0.1348,11.75,139.08533,2.67,5.467
"1865",3.586,15.4025,0.1349,11.75,138.6442,2.9,5.476
"1866",3.591,15.3984,0.1348,11.75,137.97806,2.9,5.481
"1867",3.605,15.3938,0.1348,11.74,136.87227,2.9,5.495
"1868",3.618,15.3882,0.1348,11.74,135.76056,2.78,5.508
"1869",3.635,15.3816,0.1348,11.74,135.05075,2.78,5.525
"1870",3.65,15.3738,0.1348,11.74,134.85164,2.78,5.54
"1871",3.662,15.3648,0.1348,11.74,135.14919,2.78,5.552
"1872",3.678,15.3549,0.1347,11.74,135.32758,2.78,5.568
"1873",3.693,15.3439,0.1346,11.75,134.91753,2.81,5.583
"1874",3.709,15.3335,0.1345,11.75,134.84351,2.81,5.599
"1875",3.717,15.3234,0.1344,11.75,135.37642,2.81,5.607
"1876",3.726,15.3133,0.1343,11.75,135.91821,2.69,5.616
"1877",3.733,15.3037,0.1342,11.75,136.78568,2.69,5.623
"1878",3.746,15.2964,0.134,11.75,136.39117,2.69,5.636
"1879",3.753,15.2887,0.134,11.75,135.43489,2.57,5.643
"1880",3.764,15.281,0.134,11.75,134.61183,2.57,5.654
"1881",3.774,15.2735,0.1339,11.75,133.07825,2.57,5.664
"1882",3.784,15.2661,0.1339,11.75,132.61786,3.18,5.674
"1883",3.802,15.2584,0.1339,11.74,131.179,3.18,5.692
"1884",3.818,15.2496,0.134,11.74,130.30266,3.18,5.708
"1885",3.834,15.2391,0.134,11.74,130.46623,2.87,5.724
"1886",3.851,15.2268,0.1342,11.74,130.0251,2.87,5.741
"1887",3.871,15.2139,0.1342,11.74,129.20131,2.87,5.761
"1888",3.887,15.2013,0.1343,11.74,128.67729,2.43,5.777
"1889",3.895,15.1895,0.1343,11.74,127.70694,2.43,5.785
"1890",3.914,15.178,0.1344,11.74,127.55151,2.43,5.804
"1891",3.926,15.1673,0.1344,11.74,126.86391,2.63,5.816
"1892",3.937,15.1581,0.1345,11.74,125.86099,2.63,5.827
"1893",3.947,15.1491,0.1345,11.74,125.47094,2.92,5.837
"1894",3.957,15.1406,0.1346,11.74,125.24149,2.92,5.847
"1895",3.963,15.1336,0.1347,11.74,124.88548,2.92,5.853
"1896",3.974,15.1276,0.1348,11.74,124.77667,2.66,5.864
"1897",3.987,15.1215,0.1349,11.74,124.48579,2.66,5.877
"1898",3.996,15.1182,0.1349,11.73,125.36805,2.66,5.886
"1899",4.006,15.1191,0.1348,11.73,125.71666,2.54,5.896
"1900",4.016,15.1183,0.1346,11.72,124.77296,2.54,5.906
"1901",4.033,15.1088,0.1345,11.72,123.3008,2.54,5.923
"1902",4.047,15.0927,0.1344,11.72,122.13876,2.87,5.937
"1903",4.055,15.0751,0.1343,11.73,121.93892,2.87,5.945
"1904",4.072,15.0559,0.1342,11.73,122.58434,2.87,5.962
"1905",4.087,15.037,0.1341,11.74,122.6391,2.84,5.977
"1906",4.105,15.0179,0.1341,11.74,121.84715,2.84,5.995
"1907",4.12,14.9995,0.1343,11.74,120.43271,2.84,6.01
"1908",4.134,14.9807,0.1346,11.75,119.77692,3.08,6.024
"1909",4.148,14.9617,0.1348,11.75,120.03525,3.08,6.038
"1910",4.161,14.9436,0.1351,11.75,121.0981,3.08,6.051
"1911",4.168,14.9275,0.1353,11.75,120.28246,2.85,6.058
"1912",4.183,14.9132,0.1355,11.75,119.19665,2.85,6.073
"1913",4.192,14.8999,0.1357,11.75,118.0546,2.8,6.082
"1914",4.202,14.8871,0.136,11.75,117.56905,2.8,6.092
"1915",4.218,14.8755,0.1362,11.75,117.64381,2.8,6.108
"1916",4.227,14.863,0.1363,11.75,117.96725,3.18,6.117
"1917",4.235,14.8513,0.1365,11.75,118.15081,3.18,6.125
"1918",4.24,14.8408,0.1366,11.74,117.61716,3.18,6.13
"1919",4.243,14.8313,0.1367,11.74,116.89329,3.01,6.133
"1920",4.251,14.8236,0.1367,11.75,116.67642,3.01,6.141
"1921",4.253,14.8182,0.1367,11.74,116.36852,3.01,6.143
"1922",4.258,14.8136,0.1366,11.74,116.70084,2.92,6.148
"1923",4.26,14.8093,0.1366,11.74,116.96138,2.92,6.15
"1924",4.264,14.805,0.1368,11.73,116.61277,2.92,6.154
"1925",4.271,14.8017,0.1368,11.73,116.06802,2.85,6.161
"1926",4.278,14.7972,0.1369,11.72,115.31898,2.85,6.168
"1927",4.282,14.7945,0.137,11.71,115.14801,2.85,6.172
"1928",4.287,14.7913,0.137,11.7,115.59801,2.96,6.177
"1929",4.293,14.7872,0.1371,11.69,115.44851,2.96,6.183
"1930",4.295,14.7825,0.1372,11.69,115.79786,2.96,6.185
"1931",4.303,14.7777,0.1373,11.69,115.65871,3.1,6.193
"1932",4.311,14.7749,0.1374,11.68,115.10138,3.1,6.201
"1933",4.317,14.7724,0.1376,11.67,114.68615,3.1,6.207
"1934",4.324,14.7716,0.1376,11.66,114.43968,2.74,6.214
"1935",4.334,14.7706,0.1377,11.66,114.15694,2.74,6.224
"1936",4.337,14.77,0.1377,11.64,114.12141,2.63,6.227
"1937",4.345,14.7669,0.1379,11.62,114.27388,2.63,6.235
"1938",4.351,14.7632,0.138,11.61,113.91046,2.63,6.241
"1939",4.364,14.7597,0.138,11.59,112.37465,2.63,6.254
"1940",4.376,14.7573,0.1381,11.58,111.57306,2.63,6.266
"1941",4.377,14.7517,0.1382,11.57,111.28736,2.63,6.267
"1942",4.392,14.7423,0.1383,11.56,111.25035,3.41,6.282
"1943",4.402,14.731,0.1384,11.56,111.72552,3.41,6.292
"1944",4.411,14.7184,0.1386,11.54,111.85876,2.73,6.301
"1945",4.424,14.7046,0.1388,11.54,110.94836,2.73,6.314
"1946",4.436,14.6891,0.139,11.53,110.23338,2.73,6.326
"1947",4.448,14.6731,0.1392,11.52,109.71898,2.85,6.338
"1948",4.463,14.6565,0.1395,11.52,109.28524,2.85,6.353
"1949",4.474,14.6401,0.1397,11.51,109.70269,2.85,6.364
"1950",4.481,14.6235,0.1398,11.5,109.74265,2.94,6.371
"1951",4.491,14.6103,0.14,11.49,109.86034,2.94,6.381
"1952",4.505,14.5975,0.1403,11.48,109.31188,2.94,6.395
"1953",4.514,14.5851,0.1404,11.48,108.56581,3.07,6.404
"1954",4.528,14.5742,0.1405,11.47,108.19796,3.07,6.418
"1955",4.534,14.5636,0.1406,11.45,108.16687,3.07,6.424
"1956",4.543,14.5546,0.1405,11.44,107.96777,2.8,6.433
"1957",4.557,14.5459,0.1406,11.43,108.01144,2.8,6.447
"1958",4.561,14.5367,0.1407,11.42,107.35492,2.8,6.451
"1959",4.57,14.527,0.1408,11.41,107.0633,3.36,6.46
"1960",4.584,14.5179,0.1408,11.4,106.23285,3.36,6.474
"1961",4.589,14.5106,0.141,11.38,105.83242,3.36,6.479
"1962",4.602,14.5067,0.1411,11.37,105.50157,2.73,6.492
"1963",4.613,14.5019,0.1412,11.35,105.72362,2.73,6.503
"1964",4.622,14.4918,0.1412,11.34,106.03596,3.19,6.512
"1965",4.635,14.4808,0.1413,11.33,106.05299,3.19,6.525
"1966",4.651,14.4703,0.1414,11.32,105.19292,3.19,6.541
"1967",4.66,14.4596,0.1415,11.3,104.5564,3.11,6.55
"1968",4.671,14.4499,0.1416,11.29,104.35434,3.11,6.561
"1969",4.68,14.4409,0.1417,11.28,104.46832,3.11,6.57
"1970",4.692,14.4326,0.1418,11.26,104.63634,3.01,6.582
"1971",4.701,14.4257,0.1418,11.25,104.16412,3.01,6.591
"1972",4.712,14.4202,0.1419,11.23,103.68598,3.01,6.602
"1973",4.719,14.4137,0.142,11.22,102.91177,3.27,6.609
"1974",4.732,14.4069,0.1421,11.2,102.26118,3.27,6.622
"1975",4.739,14.3992,0.1422,11.18,102.1953,3.27,6.629
"1976",4.753,14.3924,0.1424,11.17,102.34334,2.99,6.643
"1977",4.765,14.3866,0.1426,11.15,102.13461,2.99,6.655
"1978",4.772,14.3792,0.1428,11.13,101.82523,2.99,6.662
"1979",4.785,14.3724,0.143,11.11,101.50327,3.26,6.675
"1980",4.796,14.3652,0.1431,11.1,101.21683,3.26,6.686
"1981",4.811,14.3583,0.1433,11.08,101.11024,3.26,6.701
"1982",4.816,14.3516,0.1434,11.06,101.27973,3.07,6.706
"1983",4.828,14.3452,0.1434,11.04,101.70755,3.07,6.718
"1984",4.837,14.3402,0.1435,11.02,101.2975,3.07,6.727
"1985",4.851,14.336,0.1436,11,100.65949,2.99,6.741
"1986",4.858,14.3317,0.1436,10.98,100.339,2.99,6.748
"1987",4.867,14.329,0.1436,10.96,99.850494,3.14,6.757
"1988",4.876,14.327,0.1437,10.94,99.526306,3.14,6.766
"1989",4.879,14.3267,0.1439,10.92,99.490784,3.14,6.769
"1990",4.887,14.3255,0.1439,10.9,99.097755,3.36,6.777
"1991",4.896,14.3212,0.144,10.88,98.521187,3.36,6.786
"1992",4.906,14.3144,0.1441,10.86,98.21698,3.36,6.796
"1993",4.912,14.3087,0.1442,10.83,97.885384,3.13,6.802
"1994",4.923,14.3049,0.1442,10.81,97.930542,3.13,6.813
"1995",4.928,14.3016,0.1443,10.79,97.947556,3.13,6.818
"1996",4.937,14.2957,0.1445,10.77,97.628555,3.13,6.827
"1997",4.947,14.2887,0.1447,10.75,97.02533,3.13,6.837
"1998",4.956,14.2819,0.1449,10.72,96.657471,3.13,6.846
"1999",4.965,14.2756,0.145,10.7,96.943169,3.09,6.855
"2000",4.978,14.2671,0.145,10.68,96.868416,3.09,6.868
"2001",4.986,14.2578,0.145,10.66,96.319221,3.09,6.876
"2002",4.998,14.2474,0.145,10.64,95.869209,3,6.888
"2003",5.01,14.2376,0.1451,10.62,95.593132,3,6.9
"2004",5.012,14.227,0.1452,10.6,95.676773,3,6.902
"2005",5.033,14.2158,0.1452,10.58,95.55909,3.29,6.923
"2006",5.042,14.2043,0.1454,10.55,95.091309,3.29,6.932
"2007",5.047,14.1921,0.1455,10.53,94.72715,2.93,6.937
"2008",5.061,14.1808,0.1455,10.51,94.331909,2.93,6.951
"2009",5.075,14.1694,0.1455,10.49,94.02475,2.93,6.965
"2010",5.081,14.1586,0.1455,10.47,93.95517,3.2,6.971
"2011",5.093,14.1476,0.1456,10.44,93.803436,3.2,6.983
"2012",5.097,14.1359,0.1457,10.42,93.695374,3.2,6.987
"2013",5.112,14.1229,0.1458,10.41,93.437798,3.05,7.002
"2014",5.125,14.1107,0.146,10.38,92.930794,3.05,7.015
"2015",5.13,14.0987,0.1462,10.36,92.358658,3.05,7.02
"2016",5.146,14.0852,0.1463,10.34,91.787994,3.24,7.036
"2017",5.161,14.0694,0.1466,10.32,91.439384,3.24,7.051
"2018",5.175,14.0506,0.1468,10.3,91.164047,3.24,7.065
"2019",5.193,14.0281,0.1472,10.28,90.8554,3.58,7.083
"2020",5.209,14.0039,0.1476,10.26,90.439438,3.58,7.099
"2021",5.221,13.979,0.148,10.24,89.748871,3.58,7.111
"2022",5.234,13.954,0.1483,10.22,88.993919,3.15,7.124
"2023",5.248,13.9305,0.1487,10.21,88.468407,3.15,7.138
"2024",5.256,13.9089,0.1491,10.19,88.124977,3.15,7.146
"2025",5.265,13.8891,0.1495,10.17,88.015427,3.69,7.155
"2026",5.275,13.8711,0.1498,10.14,88.031715,3.69,7.165
"2027",5.293,13.8556,0.1501,10.12,88.156799,3.61,7.183
"2028",5.292,13.8421,0.1503,10.1,88.019875,3.61,7.182
"2029",5.302,13.832,0.1505,10.08,87.716415,3.61,7.192
"2030",5.311,13.8247,0.1507,10.05,87.401108,2.98,7.201
"2031",5.325,13.814,0.151,10.03,87.017708,2.98,7.215
"2032",5.335,13.8017,0.1512,10,86.931847,2.98,7.225
"2033",5.349,13.7873,0.1515,9.98,86.979958,3.45,7.239
"2034",5.361,13.7726,0.1518,9.96,86.741631,3.45,7.251
"2035",5.374,13.7553,0.1521,9.94,86.31382,3.45,7.264
"2036",5.385,13.7374,0.1524,9.92,85.974091,3.14,7.275
"2037",5.401,13.7176,0.1528,9.89,85.495201,3.14,7.291
"2038",5.418,13.6966,0.1532,9.87,85.111061,3.14,7.308
"2039",5.424,13.6738,0.1535,9.85,84.768379,3.63,7.314
"2040",5.441,13.652,0.1538,9.83,84.403481,3.63,7.331
"2041",5.456,13.6295,0.1542,9.81,83.97567,3.63,7.346
"2042",5.463,13.6075,0.1546,9.78,83.442024,3.1,7.353
"2043",5.482,13.5867,0.155,9.77,83.259949,3.1,7.372
"2044",5.489,13.5675,0.1552,9.74,83.167419,3.1,7.379
"2045",5.498,13.5502,0.1554,9.72,82.851379,3.04,7.388
"2046",5.506,13.5335,0.1555,9.7,82.401367,3.04,7.396
"2047",5.517,13.5167,0.1557,9.67,82.074219,3.04,7.407
"2048",5.53,13.5015,0.1559,9.65,81.756691,3.63,7.42
"2049",5.541,13.4878,0.1562,9.62,81.350349,3.63,7.431
"2050",5.553,13.4718,0.1564,9.6,81.185287,3.02,7.443
"2051",5.566,13.4549,0.1567,9.57,80.983971,3.02,7.456
"2052",5.577,13.4362,0.1571,9.55,80.499908,3.02,7.467
"2053",5.593,13.4176,0.1575,9.52,80.083199,3.42,7.483
"2054",5.604,13.3981,0.158,9.5,79.536964,3.42,7.494
"2055",5.617,13.3777,0.1586,9.47,79.154312,3.42,7.507
"2056",5.627,13.3575,0.1592,9.45,78.997391,3.66,7.517
"2057",5.643,13.3361,0.1596,9.42,78.887856,3.66,7.533
"2058",5.651,13.3147,0.1601,9.39,78.67321,3.66,7.541
"2059",5.665,13.2933,0.1606,9.37,78.388985,3.47,7.555
"2060",5.671,13.2728,0.1611,9.35,78.159546,3.47,7.561
"2061",5.683,13.252,0.1615,9.32,77.732468,3.47,7.573
"2062",5.693,13.2309,0.162,9.29,77.395706,3.53,7.583
"2063",5.704,13.209,0.1625,9.27,77.056709,3.53,7.594
"2064",5.718,13.1873,0.163,9.24,76.702919,3.53,7.608
"2065",5.73,13.1628,0.1634,9.21,76.391312,3.6,7.62
"2066",5.739,13.1382,0.1639,9.19,76.039001,3.6,7.629
"2067",5.755,13.114,0.1645,9.16,75.645233,3.6,7.645
"2068",5.767,13.0888,0.165,9.13,75.18486,3.73,7.657
"2069",5.78,13.0614,0.1656,9.11,74.782219,3.73,7.67
"2070",5.795,13.031,0.1662,9.08,74.404739,3.33,7.685
"2071",5.808,12.9985,0.167,9.06,74.056862,3.33,7.698
"2072",5.825,12.9618,0.1679,9.03,73.828156,3.33,7.715
"2073",5.835,12.9238,0.1689,9.01,73.607597,3.73,7.725
"2074",5.849,12.8857,0.1698,8.98,73.337433,3.73,7.739
"2075",5.855,12.8508,0.1706,8.96,72.984383,3.73,7.745
"2076",5.865,12.8192,0.1713,8.94,72.683144,3.63,7.755
"2077",5.874,12.7907,0.1719,8.91,72.470711,3.63,7.764
"2078",5.879,12.7663,0.1724,8.89,72.327126,3.63,7.769
"2079",5.886,12.7443,0.1729,8.86,72.373756,3.48,7.776
"2080",5.899,12.7226,0.1734,8.83,72.286415,3.48,7.789
"2081",5.911,12.7,0.1739,8.8,72.063629,3.48,7.801
"2082",5.925,12.6755,0.1747,8.77,71.885254,3.49,7.815
"2083",5.939,12.6494,0.1756,8.74,71.602516,3.49,7.829
"2084",5.952,12.618,0.1764,8.71,71.258339,3.49,7.842
"2085",5.965,12.5822,0.1772,8.68,71.048882,3.81,7.855
"2086",5.979,12.5439,0.178,8.66,70.887527,3.81,7.869
"2087",5.992,12.5049,0.1787,8.63,70.592941,3.81,7.882
"2088",6.003,12.4664,0.1795,8.61,70.384964,3.84,7.893
"2089",6.017,12.4298,0.1802,8.58,70.048927,3.84,7.907
"2090",6.03,12.3936,0.1807,8.56,69.77285,3.87,7.92
"2091",6.04,12.3594,0.1813,8.53,69.563393,3.87,7.93
"2092",6.053,12.3286,0.1819,8.51,69.165932,3.87,7.943
"2093",6.064,12.3013,0.1825,8.48,68.913536,4,7.954
"2094",6.078,12.2744,0.183,8.45,68.669281,4,7.968
"2095",6.093,12.2486,0.1834,8.42,68.411705,4,7.983
"2096",6.104,12.2239,0.1838,8.39,68.089005,3.8,7.994
"2097",6.122,12.1987,0.1843,8.36,67.770737,3.8,8.012
"2098",6.137,12.1732,0.1847,8.33,67.467278,3.8,8.027
"2099",6.146,12.1481,0.1852,8.3,67.174171,4.34,8.036
"2100",6.161,12.1224,0.1856,8.27,66.916603,4.34,8.051
"2101",6.176,12.097,0.186,8.24,66.543564,4.34,8.066
"2102",6.184,12.0728,0.1864,8.21,66.274147,4.53,8.074
"2103",6.199,12.0506,0.1867,8.18,66.014351,4.53,8.089
"2104",6.211,12.0297,0.1869,8.15,65.730133,4.53,8.101
"2105",6.223,12.0099,0.1872,8.12,65.605042,3.94,8.113
"2106",6.233,11.9912,0.1875,8.1,65.391144,3.94,8.123
"2107",6.239,11.9745,0.1877,8.07,65.264572,3.94,8.129
"2108",6.25,11.9597,0.1878,8.04,65.23349,4.13,8.14
"2109",6.255,11.9461,0.1879,8.01,65.051414,4.13,8.145
"2110",6.259,11.9332,0.188,7.98,64.947784,4.13,8.149
"2111",6.269,11.9223,0.1881,7.96,64.85083,3.99,8.159
"2112",6.282,11.9148,0.1882,7.93,64.524422,3.99,8.172
"2113",6.294,11.906,0.1883,7.89,64.301636,3.73,8.184
"2114",6.299,11.8924,0.1884,7.87,64.129181,3.73,8.189
"2115",6.317,11.876,0.1885,7.84,63.89381,3.73,8.207
"2116",6.327,11.8574,0.1885,7.81,63.728752,4.32,8.217
"2117",6.34,11.8382,0.1886,7.79,63.398643,4.32,8.23
"2118",6.351,11.8184,0.1887,7.77,63.099625,4.32,8.241
"2119",6.358,11.7982,0.1889,7.74,62.875359,4.25,8.248
"2120",6.369,11.7789,0.1891,7.72,62.757671,4.25,8.259
"2121",6.382,11.7598,0.1892,7.7,62.50602,4.25,8.272
"2122",6.388,11.7426,0.1894,7.68,62.298775,4.31,8.278
"2123",6.399,11.7254,0.1897,7.65,62.112999,4.31,8.289
"2124",6.411,11.7096,0.1899,7.63,61.953125,4.31,8.301
"2125",6.42,11.6935,0.19,7.61,61.848022,4.15,8.31
"2126",6.433,11.6776,0.1902,7.59,61.777706,4.15,8.323
"2127",6.44,11.6618,0.1903,7.57,61.599331,4.15,8.33
"2128",6.448,11.6465,0.1905,7.55,61.39801,4.79,8.338
"2129",6.459,11.6301,0.1906,7.53,61.116009,4.79,8.349
"2130",6.468,11.6121,0.1908,7.5,60.946514,4.79,8.358
"2131",6.485,11.5927,0.191,7.48,60.81699,4.61,8.375
"2132",6.498,11.5721,0.1912,7.47,60.742229,4.61,8.388
"2133",6.511,11.5507,0.1913,7.45,60.576439,4.24,8.401
"2134",6.52,11.528,0.1914,7.43,60.168613,4.24,8.41
"2135",6.532,11.5048,0.1915,7.42,59.797798,4.24,8.422
"2136",6.543,11.4823,0.1916,7.4,59.467686,4.15,8.433
"2137",6.553,11.4597,0.1917,7.39,59.182728,4.15,8.443
"2138",6.567,11.4392,0.1918,7.37,58.992508,4.15,8.457
"2139",6.577,11.4306,0.1918,7.35,58.925892,3.86,8.467
"2140",6.584,11.4318,0.1919,7.33,58.788223,3.86,8.474
"2141",6.595,11.432,0.192,7.31,58.615028,3.86,8.485
"2142",6.604,11.4185,0.192,7.29,58.400383,4.46,8.494
"2143",6.616,11.3962,0.1921,7.28,58.224968,4.46,8.506
"2144",6.624,11.3714,0.1922,7.27,58.016987,4.46,8.514
"2145",6.637,11.3468,0.1922,7.25,57.817883,4.57,8.527
"2146",6.645,11.3239,0.1923,7.24,57.629143,4.57,8.535
"2147",6.656,11.3012,0.1924,7.23,57.504059,4.57,8.546
"2148",6.667,11.2801,0.1924,7.22,57.32272,4.3,8.557
"2149",6.676,11.2599,0.1926,7.21,57.041462,4.3,8.566
"2150",6.686,11.2395,0.1928,7.2,56.846802,4.3,8.576
"2151",6.699,11.2204,0.1929,7.19,56.666203,4.74,8.589
"2152",6.711,11.2011,0.1931,7.18,56.498928,4.74,8.601
"2153",6.722,11.183,0.1932,7.17,56.355339,4.74,8.612
"2154",6.729,11.165,0.1933,7.16,56.224331,4.82,8.619
"2155",6.743,11.1464,0.1934,7.14,56.151054,4.5,8.633
"2156",6.76,11.1132,0.1935,7.13,55.947514,4.5,8.65
"2157",6.777,11.0929,0.1937,7.12,55.732128,4.5,8.667
"2158",6.786,11.0723,0.1939,7.11,55.563374,4.5,8.676
"2159",6.791,11.0531,0.194,7.1,55.421265,4.21,8.681
"2160",6.803,11.0346,0.1941,7.09,55.330227,4.21,8.693
"2161",6.811,11.0161,0.1942,7.08,55.267311,4.67,8.701
"2162",6.823,10.9993,0.1943,7.08,55.154808,4.67,8.713
"2163",6.833,10.9827,0.1944,7.07,55.003819,4.67,8.723
"2164",6.843,10.9663,0.1945,7.06,54.87281,4.53,8.733
"2165",6.854,10.95,0.1946,7.05,54.734402,4.53,8.744
"2166",6.865,10.9338,0.1947,7.04,54.594513,4.53,8.755
"2167",6.875,10.9174,0.1949,7.03,54.399853,4.67,8.765
"2168",6.888,10.9016,0.1951,7.03,54.195568,4.67,8.778
"2169",6.899,10.8837,0.1951,7.02,54.10231,4.67,8.789
"2170",6.912,10.8642,0.1952,7.02,53.963158,5.08,8.802
"2171",6.919,10.8433,0.1954,7.01,53.804028,5.08,8.809
"2172",6.932,10.823,0.1955,7.01,53.667099,5.08,8.822
"2173",6.938,10.8029,0.1956,7.01,53.561256,4.94,8.828
"2174",6.95,10.7824,0.1957,7,53.431732,4.94,8.84
"2175",6.955,10.7622,0.1957,7,53.362896,4.94,8.845
"2176",6.965,10.7432,0.1958,7,53.271858,4.51,8.855
"2177",6.974,10.7252,0.1959,6.99,53.165276,4.51,8.864
"2178",6.975,10.7082,0.1959,6.99,53.089039,4.51,8.865
"2179",6.991,10.6914,0.196,6.99,52.980236,4.5,8.881
"2180",6.999,10.6732,0.196,6.99,52.903999,4.5,8.889
"2181",7.007,10.6555,0.196,6.98,52.825546,4.97,8.897
"2182",7.019,10.6362,0.1961,6.98,52.778172,4.97,8.909
"2183",7.03,10.616,0.1962,6.97,52.604977,4.97,8.92
"2184",7.044,10.5942,0.1964,6.97,52.439922,5.08,8.934
"2185",7.059,10.5693,0.1965,6.96,52.246742,5.08,8.949
"2186",7.078,10.5398,0.1967,6.97,52.052082,5.08,8.968
"2187",7.091,10.5078,0.1969,6.97,51.884804,4.91,8.981
"2188",7.102,10.4729,0.1972,6.97,51.721233,4.91,8.992
"2189",7.12,10.4359,0.1974,6.97,51.561359,4.91,9.01
"2190",7.135,10.4004,0.1977,6.97,51.363739,4.89,9.025
"2191",7.152,10.3656,0.1979,6.97,51.21793,4.89,9.042
"2192",7.16,10.3319,0.1981,6.97,51.072857,4.89,9.05
"2193",7.169,10.2979,0.1983,6.97,51.061012,4.35,9.059
"2194",7.179,10.2665,0.1985,6.98,50.975899,4.35,9.069
"2195",7.199,10.2365,0.1986,6.98,50.880421,4.35,9.089
"2196",7.199,10.208,0.1986,6.98,50.79752,4.73,9.089
"2197",7.217,10.1822,0.1987,6.98,50.680576,4.73,9.107
"2198",7.229,10.1591,0.1986,6.98,50.543648,4.73,9.119
"2199",7.237,10.1379,0.1985,6.97,50.45927,5.12,9.127
"2200",7.248,10.1186,0.1985,6.97,50.295696,5.12,9.138
"2201",7.258,10.0996,0.1985,6.97,50.138786,5.12,9.148
"2202",7.274,10.082,0.1985,6.97,49.964848,4.9,9.164
"2203",7.284,10.0643,0.1985,6.96,49.84272,4.9,9.174
"2204",7.291,10.0473,0.1985,6.96,49.68729,5.04,9.181
